values loaded from the graph:
13	0.0115	0.0125	0.0357
14	0.0125	0.0135	0.0359
15	0.0135	0.0145	0.0358
16	0.0145	0.0155	0.0357
17	0.0155	0.0165	0.0355
18	0.0165	0.0175	0.0354
19	0.0175	0.0185	0.0349
20	0.0185	0.0195	0.0344
21	0.0195	0.0205	0.0340
22	0.0205	0.0215	0.0341
23	0.0215	0.0225	0.0334
24	0.0225	0.0235	0.0330
25	0.0235	0.0245	0.0328
26	0.0245	0.0255	0.0324
27	0.0255	0.0265	0.0322
28	0.0265	0.0275	0.0319
29	0.0275	0.0285	0.0317
30	0.0285	0.0295	0.0313
31	0.0295	0.0305	0.0312
32	0.0305	0.0315	0.0309
33	0.0315	0.0325	0.0305
34	0.0325	0.0335	0.0303
35	0.0335	0.0345	0.0301
36	0.0345	0.0355	0.0300
37	0.0355	0.0365	0.0297
38	0.0365	0.0375	0.0295
39	0.0375	0.0385	0.0294
40	0.0385	0.0395	0.0295
41	0.0395	0.0405	0.0292
42	0.0405	0.0415	0.0289
43	0.0415	0.0425	0.0289
44	0.0425	0.0435	0.0289
45	0.0435	0.0445	0.0288
46	0.0445	0.0455	0.0290
47	0.0455	0.0465	0.0287
48	0.0465	0.0475	0.0288
49	0.0475	0.0485	0.0289
50	0.0485	0.0495	0.0287
51	0.0495	0.0505	0.0289
52	0.0505	0.0515	0.0289
53	0.0515	0.0525	0.0288
54	0.0525	0.0535	0.0289
55	0.0535	0.0545	0.0288
56	0.0545	0.0555	0.0287
57	0.0555	0.0565	0.0291
58	0.0565	0.0575	0.0290
59	0.0575	0.0585	0.0293
60	0.0585	0.0595	0.0292
61	0.0595	0.0605	0.0288
62	0.0605	0.0615	0.0289
63	0.0615	0.0625	0.0288
64	0.0625	0.0635	0.0288
65	0.0635	0.0645	0.0288
66	0.0645	0.0655	0.0288
67	0.0655	0.0665	0.0287
68	0.0665	0.0675	0.0286
69	0.0675	0.0685	0.0283
70	0.0685	0.0695	0.0285
71	0.0695	0.0705	0.0286
72	0.0705	0.0715	0.0283
73	0.0715	0.0725	0.0283
74	0.0725	0.0735	0.0282
75	0.0735	0.0745	0.0279
76	0.0745	0.0755	0.0278
77	0.0755	0.0765	0.0277
78	0.0765	0.0775	0.0276
79	0.0775	0.0785	0.0278
80	0.0785	0.0795	0.0274
81	0.0795	0.0805	0.0273
82	0.0805	0.0815	0.0272
83	0.0815	0.0825	0.0270
84	0.0825	0.0835	0.0272
85	0.0835	0.0845	0.0270
86	0.0845	0.0855	0.0270
87	0.0855	0.0865	0.0268
88	0.0865	0.0875	0.0267
89	0.0875	0.0885	0.0265
90	0.0885	0.0895	0.0266
91	0.0895	0.0905	0.0263
92	0.0905	0.0915	0.0260
93	0.0915	0.0925	0.0258
94	0.0925	0.0935	0.0261
95	0.0935	0.0945	0.0255
96	0.0945	0.0955	0.0257
97	0.0955	0.0965	0.0255
98	0.0965	0.0975	0.0255
99	0.0975	0.0985	0.0253
100	0.0985	0.0995	0.0253
101	0.0995	0.1005	0.0250
102	0.1005	0.1015	0.0252
103	0.1015	0.1025	0.0251
104	0.1025	0.1035	0.0249
105	0.1035	0.1045	0.0249
106	0.1045	0.1055	0.0246
107	0.1055	0.1065	0.0248
108	0.1065	0.1075	0.0246
109	0.1075	0.1085	0.0243
110	0.1085	0.1095	0.0247
111	0.1095	0.1105	0.0246
112	0.1105	0.1115	0.0240
113	0.1115	0.1125	0.0242
114	0.1125	0.1135	0.0239
115	0.1135	0.1145	0.0239
116	0.1145	0.1155	0.0239
117	0.1155	0.1165	0.0238
118	0.1165	0.1175	0.0238
119	0.1175	0.1185	0.0236
120	0.1185	0.1195	0.0237
121	0.1195	0.1205	0.0234
122	0.1205	0.1215	0.0235
123	0.1215	0.1225	0.0232
124	0.1225	0.1235	0.0233
125	0.1235	0.1245	0.0231
126	0.1245	0.1255	0.0229
127	0.1255	0.1265	0.0229
128	0.1265	0.1275	0.0228
129	0.1275	0.1285	0.0226
130	0.1285	0.1295	0.0223
131	0.1295	0.1305	0.0224
132	0.1305	0.1315	0.0223
133	0.1315	0.1325	0.0222
134	0.1325	0.1335	0.0221
135	0.1335	0.1345	0.0220
136	0.1345	0.1355	0.0216
137	0.1355	0.1365	0.0218
138	0.1365	0.1375	0.0217
139	0.1375	0.1385	0.0215
140	0.1385	0.1395	0.0215
141	0.1395	0.1405	0.0211
142	0.1405	0.1415	0.0213
143	0.1415	0.1425	0.0210
144	0.1425	0.1435	0.0209
145	0.1435	0.1445	0.0207
146	0.1445	0.1455	0.0205
147	0.1455	0.1465	0.0204
148	0.1465	0.1475	0.0204
149	0.1475	0.1485	0.0204
150	0.1485	0.1695	0.0203
151	0.1695	0.2100	0.0179
152	0.2100	0.2500	0.0162
153	0.2500	0.2900	0.0118
154	0.2900	0.3300	0.0085
155	0.3300	0.3700	0.0079
156	0.3700	0.4100	0.0073
157	0.4100	0.4500	0.0061
158	0.4500	0.4900	0.0051
159	0.4900	0.5300	0.0043
160	0.5300	0.5700	0.0037
161	0.5700	0.6100	0.0030
162	0.6100	0.6500	0.0024
163	0.6500	0.6900	0.0021
164	0.6900	0.7300	0.0019
165	0.7300	0.7700	0.0016
166	0.7700	0.8100	0.0014
167	0.8100	0.8500	0.0012
168	0.8500	0.8900	0.0010
169	0.8900	0.9300	0.0008
170	0.9300	0.9700	0.0007
171	0.9700	1.0100	0.0006
172	1.0100	1.0500	0.0005
173	1.0500	1.0900	0.0004
174	1.0900	1.1300	0.0004
175	1.1300	1.1700	0.0003
176	1.1700	1.2100	0.0003
177	1.2100	1.2500	0.0002
178	1.2500	1.2900	0.0002
179	1.2900	1.3300	0.0002
180	1.3300	1.3700	0.0002
181	1.3700	1.4100	0.0002
182	1.4100	1.4500	0.0001
183	1.4500	1.4900	0.0001
